0.0028,-0.0028
0.0025,-0.0035
0.0021,-0.0042
0.0018,-0.005
0.0014,-0.0058
0.001,-0.0066
0.0006,-0.0075
0.0002,-0.0084
-0.0002,-0.0094
-0.0006,-0.0104
-0.0011,-0.0115
-0.0015,-0.0126
-0.002,-0.0138
-0.0025,-0.015
-0.003,-0.0163
-0.0035,-0.0176
-0.004,-0.019
-0.0045,-0.0205
-0.005,-0.022
-0.0056,-0.0237
-0.0062,-0.0254
-0.0068,-0.0271
-0.0074,-0.029
-0.008,-0.0309
-0.0086,-0.033
-0.0093,-0.0351
-0.0099,-0.0373
-0.0106,-0.0396
-0.0113,-0.0421
-0.012,-0.0446
-0.0128,-0.0473
-0.0135,-0.0501
-0.0143,-0.053
-0.015,-0.056
-0.0158,-0.0592
-0.0166,-0.0625
-0.0175,-0.066
-0.0183,-0.0696
-0.0192,-0.0734
-0.0201,-0.0774
-0.0209,-0.0815
-0.0218,-0.0858
-0.0228,-0.0903
-0.0237,-0.095
-0.0246,-0.0999
-0.0256,-0.1049
-0.0266,-0.1102
-0.0275,-0.1157
-0.0285,-0.1215
-0.0295,-0.1274
-0.0305,-0.1336
-0.0314,-0.14
-0.0324,-0.1466
-0.0334,-0.1535
-0.0344,-0.1606
-0.0353,-0.1679
-0.0362,-0.1755
-0.0371,-0.1834
-0.038,-0.1914
-0.0389,-0.1997
-0.0397,-0.2082
-0.0405,-0.2169
-0.0412,-0.2258
-0.0418,-0.235
-0.0424,-0.2443
-0.043,-0.2537
-0.0434,-0.2634
-0.0438,-0.2732
-0.044,-0.2831
-0.0442,-0.2931
-0.0443,-0.3032
-0.0443,-0.3135
-0.0441,-0.3238
-0.0439,-0.3342
-0.0435,-0.3446
-0.043,-0.3551
-0.0424,-0.3656
-0.0417,-0.3762
-0.0408,-0.3868
-0.0398,-0.3975
-0.0388,-0.4082
-0.0376,-0.4189
-0.0362,-0.4297
-0.0348,-0.4406
-0.0333,-0.4516
-0.0317,-0.4626
-0.0299,-0.4737
-0.0281,-0.4849
-0.0262,-0.4962
-0.0242,-0.5077
-0.0221,-0.5192
-0.0199,-0.5309
-0.0176,-0.5428
-0.0153,-0.5547
-0.0128,-0.5669
-0.0103,-0.5791
-0.0077,-0.5916
-0.005,-0.6041
-0.0023,-0.6169
0.0006,-0.6298
0.0035,-0.6428
0.0065,-0.656
0.0096,-0.6693
0.0127,-0.6827
0.016,-0.6963
0.0193,-0.71
0.0227,-0.7237
0.0262,-0.7376
0.0297,-0.7516
0.0334,-0.7656
0.0371,-0.7797
0.0409,-0.7939
0.0447,-0.808
0.0487,-0.8222
0.0527,-0.8365
0.0567,-0.8507
0.0609,-0.8649
0.0651,-0.879
0.0693,-0.8931
0.0736,-0.9072
0.078,-0.9211
0.0824,-0.935
0.0869,-0.9488
0.0914,-0.9625
0.096,-0.976
0.1006,-0.9895
0.1052,-1.0027
0.1098,-1.0158
0.1145,-1.0287
0.1192,-1.0415
0.1239,-1.054
0.1287,-1.0664
0.1334,-1.0785
0.1382,-1.0905
0.1429,-1.1022
0.1477,-1.1137
0.1524,-1.1249
0.1571,-1.136
0.1619,-1.1467
0.1666,-1.1573
0.1713,-1.1676
0.1759,-1.1776
0.1806,-1.1874
0.1852,-1.1969
0.1898,-1.2062
0.1944,-1.2153
0.1989,-1.224
0.2034,-1.2326
0.2079,-1.2409
0.2123,-1.2489
0.2167,-1.2567
0.221,-1.2643
0.2253,-1.2717
0.2296,-1.2788
0.2338,-1.2856
0.238,-1.2923
0.2421,-1.2987
0.2462,-1.3049
0.2502,-1.3109
0.2542,-1.3167
0.2582,-1.3223
0.2621,-1.3277
0.2659,-1.3329
0.2697,-1.3379
0.2735,-1.3427
0.2772,-1.3474
0.2809,-1.3519
0.2845,-1.3562
0.2881,-1.3603
0.2917,-1.3643
0.2952,-1.3681
0.2986,-1.3718
0.3021,-1.3754
0.3054,-1.3787
0.3088,-1.382
0.3121,-1.3851
0.3153,-1.3881
0.3186,-1.391
0.3218,-1.3938
0.3249,-1.3964
0.328,-1.399
0.3311,-1.4014
0.3342,-1.4037
0.3372,-1.4059
0.3402,-1.4081
0.3431,-1.4101
0.346,-1.4121
0.3489,-1.4139
0.3518,-1.4157
0.3546,-1.4174
0.3574,-1.419
0.3602,-1.4206
0.363,-1.4221
0.3657,-1.4235
0.3684,-1.4248
0.3711,-1.4261
0.3738,-1.4273
0.3764,-1.4285
0.379,-1.4296
0.3816,-1.4306
0.3842,-1.4316
0.3867,-1.4326
0.3893,-1.4335
0.3918,-1.4343
0.3943,-1.4352
0.3968,-1.4359
0.3993,-1.4366
0.4017,-1.4373
0.4042,-1.438
0.4066,-1.4386
0.409,-1.4392
0.4114,-1.4397
0.4138,-1.4402
0.4162,-1.4407
0.4186,-1.4411
0.4209,-1.4416
0.4233,-1.442
0.4256,-1.4423
0.4279,-1.4427
0.4302,-1.443
0.4325,-1.4433
0.4348,-1.4435
0.4371,-1.4438
0.4394,-1.444
0.4417,-1.4442
0.4439,-1.4444
0.4462,-1.4446
0.4484,-1.4447
0.4507,-1.4449
0.4529,-1.445
0.4551,-1.4451
0.4574,-1.4452
0.4596,-1.4453
0.4618,-1.4453
0.464,-1.4454
0.4662,-1.4454
0.4684,-1.4454
0.4706,-1.4454
0.4728,-1.4454
0.475,-1.4454
0.4772,-1.4454
0.4794,-1.4454
0.4816,-1.4453
0.4838,-1.4453
0.4859,-1.4452
0.4881,-1.4451
0.4903,-1.4451
0.4924,-1.445
0.4946,-1.4449
0.4968,-1.4448
0.499,-1.4447
0.5011,-1.4446
0.5033,-1.4444
0.5055,-1.4443
0.5076,-1.4442
0.5098,-1.444
0.5119,-1.4439
0.5141,-1.4437
0.5163,-1.4436
0.5184,-1.4434
0.5206,-1.4433
0.5227,-1.4431
0.5249,-1.4429
0.5271,-1.4428
0.5292,-1.4426
0.5314,-1.4424
0.5336,-1.4422
0.5357,-1.442
0.5379,-1.4418
0.54,-1.4416
0.5422,-1.4414
0.5444,-1.4412
0.5465,-1.441
0.5487,-1.4408
0.5509,-1.4406
0.5531,-1.4404
0.5552,-1.4402
0.5574,-1.44
0.5596,-1.4397
0.5617,-1.4395
0.5639,-1.4393
0.5661,-1.4391
0.5683,-1.4388
0.5705,-1.4386
0.5726,-1.4384
0.5748,-1.4381
0.577,-1.4379
0.5792,-1.4377
0.5814,-1.4374
0.5836,-1.4372
0.5858,-1.437
0.588,-1.4367
0.5902,-1.4365
0.5923,-1.4362
0.5945,-1.436
0.5967,-1.4357
0.5989,-1.4355
0.6012,-1.4353
0.6034,-1.435
0.6056,-1.4348
0.6078,-1.4345
0.61,-1.4343
0.6122,-1.434
0.6144,-1.4338
0.6166,-1.4335
0.6188,-1.4333
0.6211,-1.433
0.6233,-1.4328
0.6255,-1.4325
0.6277,-1.4322
0.63,-1.432
0.6322,-1.4317
0.6344,-1.4315
0.6367,-1.4312
0.6389,-1.431
0.6411,-1.4307
0.6434,-1.4305
0.6456,-1.4302
0.6478,-1.43
0.6501,-1.4297
0.6523,-1.4295
0.6546,-1.4292
0.6568,-1.4289
0.6591,-1.4287
0.6613,-1.4284
0.6636,-1.4282
0.6658,-1.4279
0.6681,-1.4277
0.6703,-1.4274
0.6726,-1.4272
0.6748,-1.4269
0.6771,-1.4267
0.6794,-1.4264
0.6816,-1.4262
0.6839,-1.4259
0.6861,-1.4257
0.6884,-1.4254
0.6907,-1.4252
0.6929,-1.4249
0.6952,-1.4247
0.6975,-1.4244
0.6998,-1.4242
0.702,-1.4239
0.7043,-1.4237
0.7066,-1.4234
0.7088,-1.4232
0.7111,-1.423
0.7134,-1.4227
0.7157,-1.4225
0.718,-1.4222
0.7202,-1.422
0.7225,-1.4218
0.7248,-1.4215
0.7271,-1.4213
0.7294,-1.4211
0.7316,-1.4208
0.7339,-1.4206
0.7362,-1.4204
0.7385,-1.4201
0.7408,-1.4199
0.743,-1.4197
0.7453,-1.4194
0.7476,-1.4192
0.7499,-1.419
0.7522,-1.4188
0.7545,-1.4186
0.7567,-1.4183
0.759,-1.4181
0.7613,-1.4179
0.7636,-1.4177
0.7659,-1.4175
0.7682,-1.4173
0.7704,-1.4171
0.7727,-1.4169
0.775,-1.4167
0.7773,-1.4165
0.7796,-1.4163
0.7819,-1.4161
0.7841,-1.4159
0.7864,-1.4157
0.7887,-1.4155
0.791,-1.4153
