-0.0085,-0.0428
-0.0937,-0.4524
-0.0916,-0.5558
-0.0896,-0.667
-0.0871,-0.7862
-0.0839,-0.9128
-0.0794,-1.045
-0.0732,-1.1796
-0.0648,-1.3123
-0.0538,-1.4381
-0.0398,-1.5519
-0.023,-1.6497
-0.0037,-1.729
0.0175,-1.7894
0.0398,-1.8323
0.0624,-1.8605
0.0847,-1.8768
0.1062,-1.8844
0.1265,-1.8857
0.1455,-1.8829
0.1631,-1.8773
0.1793,-1.8702
0.1941,-1.8622
0.2076,-1.854
0.2198,-1.8458
0.2309,-1.8379
0.241,-1.8303
0.25,-1.8232
0.2581,-1.8166
0.2654,-1.8105
0.272,-1.8049
0.2778,-1.7997
0.283,-1.795
0.2876,-1.7906
0.2916,-1.7867
0.2952,-1.7831
0.2983,-1.7797
0.301,-1.7767
0.3032,-1.774
0.3052,-1.7715
0.3068,-1.7692
0.3081,-1.7671
0.3091,-1.7652
0.3099,-1.7635
0.3105,-1.7619
0.3108,-1.7604
0.311,-1.7591
0.3109,-1.7579
0.3107,-1.7569
0.3103,-1.7559
0.3098,-1.755
0.3092,-1.7542
0.3084,-1.7535
0.3075,-1.7528
0.3065,-1.7522
0.3054,-1.7517
0.3042,-1.7512
0.3029,-1.7508
0.3015,-1.7505
0.3,-1.7501
0.2985,-1.7499
0.2969,-1.7496
0.2952,-1.7494
0.2935,-1.7493
0.2917,-1.7492
0.2898,-1.7491
0.2879,-1.749
0.2859,-1.749
0.2839,-1.749
0.2818,-1.749
0.2797,-1.749
0.2775,-1.7491
0.2753,-1.7492
0.273,-1.7493
0.2707,-1.7494
0.2684,-1.7495
0.266,-1.7497
0.2636,-1.7499
0.2611,-1.7501
0.2586,-1.7503
0.2561,-1.7505
0.2535,-1.7508
0.2509,-1.751
0.2482,-1.7513
0.2456,-1.7515
0.2428,-1.7518
0.2401,-1.7521
0.2373,-1.7524
0.2345,-1.7528
0.2316,-1.7531
0.2287,-1.7534
0.2258,-1.7538
0.2228,-1.7542
0.2198,-1.7545
0.2168,-1.7549
0.2138,-1.7553
0.2107,-1.7557
0.2075,-1.7561
0.2044,-1.7565
0.2012,-1.7569
0.198,-1.7573
0.1947,-1.7577
0.1914,-1.7582
0.1881,-1.7586
0.1848,-1.7591
0.1814,-1.7595
0.1779,-1.76
0.1745,-1.7604
0.171,-1.7609
