-0.0299,-0.024
-0.5119,-0.1126
-0.637,-0.1593
-0.7692,-0.215
-0.8996,-0.2776
-1.0162,-0.3432
-1.1073,-0.4074
-1.1673,-0.4669
-1.1982,-0.5209
-1.2073,-0.5698
-1.2027,-0.6149
-1.1903,-0.6569
-1.1742,-0.6962
-1.1566,-0.733
-1.1386,-0.7673
-1.121,-0.7993
-1.104,-0.829
-1.0878,-0.8565
-1.0725,-0.8821
-1.0581,-0.9057
-1.0446,-0.9276
-1.0319,-0.9479
-1.02,-0.9667
-1.0088,-0.9842
-0.9984,-1.0004
-0.9886,-1.0155
-0.9794,-1.0296
-0.9707,-1.0428
-0.9626,-1.0552
-0.955,-1.0668
-0.9478,-1.0777
-0.941,-1.0881
-0.9345,-1.0978
-0.9284,-1.1071
-0.9226,-1.1159
-0.9171,-1.1243
-0.9118,-1.1323
-0.9067,-1.14
-0.9018,-1.1474
-0.8971,-1.1545
-0.8925,-1.1614
-0.888,-1.168
-0.8837,-1.1745
-0.8795,-1.1807
-0.8754,-1.1868
-0.8713,-1.1928
-0.8673,-1.1987
-0.8634,-1.2044
-0.8594,-1.2101
-0.8556,-1.2157
-0.8517,-1.2212
-0.8478,-1.2266
-0.844,-1.232
-0.8401,-1.2374
-0.8363,-1.2427
-0.8324,-1.248
-0.8285,-1.2533
-0.8245,-1.2586
-0.8205,-1.2638
-0.8165,-1.2691
-0.8125,-1.2744
-0.8084,-1.2797
-0.8042,-1.285
-0.8,-1.2904
-0.7957,-1.2958
-0.7914,-1.3012
-0.787,-1.3066
-0.7826,-1.3121
-0.7781,-1.3176
-0.7735,-1.3231
-0.7688,-1.3287
-0.7641,-1.3344
-0.7593,-1.3401
-0.7544,-1.3458
-0.7494,-1.3516
-0.7444,-1.3575
-0.7393,-1.3634
-0.734,-1.3693
-0.7288,-1.3754
-0.7234,-1.3814
-0.7179,-1.3876
-0.7124,-1.3937
-0.7067,-1.4
-0.701,-1.4063
-0.6952,-1.4126
-0.6893,-1.419
-0.6834,-1.4255
-0.6773,-1.432
-0.6712,-1.4386
-0.6649,-1.4452
-0.6586,-1.4519
-0.6522,-1.4586
-0.6457,-1.4654
-0.6392,-1.4722
-0.6325,-1.4791
-0.6258,-1.486
-0.619,-1.4929
-0.6121,-1.4999
-0.6051,-1.5069
-0.5981,-1.5139
-0.591,-1.521
-0.5838,-1.5281
-0.5765,-1.5353
-0.5692,-1.5424
-0.5618,-1.5496
-0.5543,-1.5568
-0.5468,-1.564
-0.5392,-1.5712
-0.5316,-1.5785
-0.5239,-1.5857
-0.5161,-1.5929
-0.5084,-1.6002
-0.5005,-1.6074
-0.4926,-1.6146
-0.4847,-1.6218
-0.4767,-1.629
-0.4687,-1.6362
-0.4607,-1.6433
-0.4527,-1.6505
-0.4446,-1.6576
-0.4365,-1.6646
