-0.0185,-0.0205
-0.0203,-0.0221
-0.0221,-0.0239
-0.024,-0.0257
-0.0261,-0.0276
-0.0282,-0.0297
-0.0305,-0.0318
-0.0329,-0.0341
-0.0354,-0.0365
-0.038,-0.0391
-0.0408,-0.0417
-0.0437,-0.0446
-0.0468,-0.0475
-0.05,-0.0507
-0.0534,-0.054
-0.0569,-0.0575
-0.0607,-0.0612
-0.0646,-0.0651
-0.0687,-0.0692
-0.0731,-0.0735
-0.0776,-0.0781
-0.0824,-0.0829
-0.0875,-0.0879
-0.0928,-0.0933
-0.0984,-0.0989
-0.1042,-0.1049
-0.1104,-0.1111
-0.1169,-0.1177
-0.1237,-0.1246
-0.1308,-0.132
-0.1383,-0.1397
-0.1462,-0.1478
-0.1544,-0.1563
-0.1631,-0.1653
-0.1722,-0.1747
-0.1818,-0.1847
-0.1918,-0.1951
-0.2023,-0.2061
-0.2134,-0.2177
-0.2249,-0.2298
-0.237,-0.2425
-0.2497,-0.2559
-0.263,-0.2699
-0.2769,-0.2846
-0.2915,-0.3
-0.3067,-0.3161
-0.3226,-0.333
-0.3392,-0.3506
-0.3565,-0.369
-0.3746,-0.3882
-0.3934,-0.4082
-0.4129,-0.429
-0.4332,-0.4506
-0.4544,-0.473
-0.4762,-0.4963
-0.4989,-0.5204
-0.5223,-0.5452
-0.5465,-0.5708
-0.5715,-0.5972
-0.5971,-0.6242
-0.6234,-0.6518
-0.6504,-0.6801
-0.6779,-0.7088
-0.706,-0.7379
-0.7345,-0.7674
-0.7635,-0.7971
-0.7928,-0.8269
-0.8223,-0.8568
-0.852,-0.8865
-0.8817,-0.916
-0.9114,-0.9451
-0.941,-0.9738
-0.9704,-1.0018
-0.9994,-1.0292
-1.0281,-1.0557
-1.0563,-1.0813
-1.0839,-1.1058
-1.1109,-1.1293
-1.1371,-1.1516
-1.1627,-1.1727
-1.1874,-1.1925
-1.2114,-1.211
-1.2345,-1.2283
-1.2567,-1.2442
-1.2781,-1.2589
-1.2986,-1.2724
-1.3182,-1.2846
-1.337,-1.2956
-1.355,-1.3055
-1.3723,-1.3143
-1.3887,-1.3221
-1.4044,-1.3288
-1.4194,-1.3347
-1.4337,-1.3397
-1.4474,-1.3438
-1.4605,-1.3472
-1.473,-1.3499
-1.4849,-1.352
-1.4963,-1.3534
-1.5073,-1.3543
-1.5177,-1.3546
-1.5278,-1.3545
-1.5374,-1.354
-1.5467,-1.353
-1.5555,-1.3517
-1.5641,-1.35
-1.5723,-1.3481
-1.5802,-1.3459
-1.5878,-1.3434
-1.5951,-1.3407
-1.6021,-1.3377
-1.6089,-1.3346
-1.6155,-1.3314
-1.6218,-1.3279
-1.628,-1.3244
-1.6339,-1.3207
-1.6396,-1.3169
-1.6451,-1.3131
-1.6504,-1.3091
-1.6556,-1.3051
-1.6606,-1.301
-1.6654,-1.2969
-1.6701,-1.2927
-1.6746,-1.2885
-1.679,-1.2843
-1.6832,-1.2801
-1.6873,-1.2758
-1.6913,-1.2716
-1.6951,-1.2673
-1.6988,-1.2631
-1.7024,-1.2588
-1.7059,-1.2546
-1.7093,-1.2504
-1.7125,-1.2463
-1.7157,-1.2421
-1.7187,-1.238
-1.7217,-1.2339
-1.7245,-1.2299
-1.7273,-1.2259
-1.7299,-1.222
-1.7325,-1.2181
-1.735,-1.2142
-1.7374,-1.2104
-1.7397,-1.2067
-1.742,-1.203
-1.7442,-1.1993
-1.7463,-1.1957
-1.7483,-1.1922
-1.7503,-1.1887
-1.7522,-1.1853
-1.754,-1.1819
-1.7558,-1.1786
-1.7575,-1.1753
-1.7591,-1.1721
-1.7607,-1.169
-1.7622,-1.1659
-1.7637,-1.1629
-1.7652,-1.1599
-1.7665,-1.157
-1.7679,-1.1542
-1.7691,-1.1514
-1.7704,-1.1486
-1.7716,-1.1459
-1.7727,-1.1433
-1.7738,-1.1407
-1.7749,-1.1382
-1.7759,-1.1357
-1.7769,-1.1333
-1.7779,-1.1309
-1.7788,-1.1286
-1.7797,-1.1263
-1.7805,-1.124
-1.7813,-1.1218
-1.7821,-1.1197
-1.7829,-1.1176
-1.7836,-1.1155
-1.7843,-1.1135
-1.785,-1.1115
-1.7856,-1.1096
-1.7862,-1.1077
-1.7868,-1.1058
-1.7874,-1.104
-1.7879,-1.1022
-1.7884,-1.1005
-1.7889,-1.0988
-1.7894,-1.0971
-1.7898,-1.0954
-1.7903,-1.0938
-1.7907,-1.0922
-1.7911,-1.0907
-1.7914,-1.0892
-1.7918,-1.0877
-1.7921,-1.0862
-1.7924,-1.0847
-1.7927,-1.0833
-1.793,-1.0819
-1.7932,-1.0806
-1.7935,-1.0792
-1.7937,-1.0779
-1.7939,-1.0766
-1.7941,-1.0753
-1.7943,-1.0741
-1.7944,-1.0728
-1.7946,-1.0716
-1.7947,-1.0704
-1.7948,-1.0692
-1.7949,-1.0681
-1.795,-1.0669
-1.7951,-1.0658
-1.7951,-1.0647
-1.7952,-1.0636
-1.7952,-1.0625
-1.7952,-1.0614
-1.7952,-1.0604
-1.7952,-1.0594
-1.7952,-1.0583
-1.7952,-1.0573
-1.7952,-1.0563
-1.7951,-1.0554
-1.795,-1.0544
-1.795,-1.0534
-1.7949,-1.0525
-1.7948,-1.0515
-1.7947,-1.0506
-1.7946,-1.0497
-1.7945,-1.0488
-1.7943,-1.0479
-1.7942,-1.047
-1.794,-1.0461
-1.7939,-1.0453
-1.7937,-1.0444
-1.7935,-1.0435
-1.7933,-1.0427
-1.7931,-1.0419
-1.7929,-1.041
-1.7927,-1.0402
-1.7925,-1.0394
-1.7922,-1.0386
-1.792,-1.0378
-1.7917,-1.037
-1.7915,-1.0362
-1.7912,-1.0354
-1.7909,-1.0347
-1.7906,-1.0339
-1.7903,-1.0331
-1.79,-1.0324
-1.7897,-1.0316
-1.7894,-1.0309
-1.7891,-1.0301
-1.7887,-1.0294
-1.7884,-1.0287
-1.788,-1.028
-1.7877,-1.0272
-1.7873,-1.0265
-1.7869,-1.0258
-1.7866,-1.0251
-1.7862,-1.0244
-1.7858,-1.0237
-1.7854,-1.023
-1.7849,-1.0223
-1.7845,-1.0217
-1.7841,-1.021
-1.7837,-1.0203
-1.7832,-1.0196
-1.7828,-1.019
-1.7823,-1.0183
-1.7819,-1.0176
-1.7814,-1.017
-1.7809,-1.0163
-1.7804,-1.0157
-1.7799,-1.015
-1.7795,-1.0144
-1.779,-1.0138
-1.7784,-1.0131
-1.7779,-1.0125
-1.7774,-1.0119
-1.7769,-1.0112
-1.7763,-1.0106
-1.7758,-1.01
-1.7752,-1.0094
-1.7747,-1.0088
-1.7741,-1.0082
-1.7735,-1.0076
-1.773,-1.007
-1.7724,-1.0064
-1.7718,-1.0058
-1.7712,-1.0052
-1.7706,-1.0046
-1.77,-1.004
-1.7694,-1.0034
-1.7687,-1.0029
-1.7681,-1.0023
-1.7675,-1.0017
-1.7668,-1.0012
-1.7662,-1.0006
-1.7655,-1.0
-1.7649,-0.9995
-1.7642,-0.9989
-1.7635,-0.9984
-1.7628,-0.9978
-1.7622,-0.9973
-1.7615,-0.9968
-1.7608,-0.9962
-1.76,-0.9957
-1.7593,-0.9952
-1.7586,-0.9946
-1.7579,-0.9941
-1.7572,-0.9936
-1.7564,-0.9931
-1.7557,-0.9926
-1.7549,-0.9921
-1.7542,-0.9916
-1.7534,-0.9911
-1.7526,-0.9906
-1.7518,-0.9901
-1.7511,-0.9896
-1.7503,-0.9891
-1.7495,-0.9886
-1.7487,-0.9882
-1.7479,-0.9877
-1.747,-0.9872
-1.7462,-0.9867
-1.7454,-0.9863
-1.7445,-0.9858
-1.7437,-0.9854
-1.7429,-0.9849
-1.742,-0.9845
-1.7411,-0.9841
-1.7403,-0.9836
-1.7394,-0.9832
-1.7385,-0.9828
-1.7376,-0.9824
-1.7367,-0.9819
-1.7358,-0.9815
-1.7349,-0.9811
-1.734,-0.9807
-1.7331,-0.9803
